game_id,date,time,league,team,player,place,full_time,first_ht,second_ht,result_full_time,result_first_ht,result_second_ht
0db0e829-3383-44d0-8620-660e0f9a15f6,2020-04-16,08:50,CIS Cup,Локомотив Москва,Skromnuy,HOME,0,0,0,L,D,L
0db0e829-3383-44d0-8620-660e0f9a15f6,2020-04-16,08:50,CIS Cup,Спартак Москва,Arcos,AWAY,2,0,2,W,D,W
4677fe31-feab-4f97-9de5-851307566e23,2020-04-16,09:02,CIS Cup,Спартак Москва,Arcos,HOME,3,0,3,W,D,W
4677fe31-feab-4f97-9de5-851307566e23,2020-04-16,09:02,CIS Cup,Динамо Киев,PavlikJuravlik,AWAY,0,0,0,L,D,L
ce176319-2f1d-4eb9-b89b-1ee990a6be53,2020-04-16,09:02,CIS Cup,ЦСКА Москва,vrico,HOME,1,0,1,D,D,D
ce176319-2f1d-4eb9-b89b-1ee990a6be53,2020-04-16,09:02,CIS Cup,Шахтер Донецк,Lomik,AWAY,1,0,1,D,D,D
df43398d-9798-43b8-9d99-5842cc56541c,2020-04-16,09:14,CIS Cup,Динамо Киев,PavlikJuravlik,HOME,2,1,1,D,D,D
df43398d-9798-43b8-9d99-5842cc56541c,2020-04-16,09:14,CIS Cup,Локомотив Москва,Skromnuy,AWAY,2,1,1,D,D,D
294f3c3f-d953-4ec4-ba26-8af6e169feef,2020-04-16,09:14,CIS Cup,Шахтер Донецк,Lomik,HOME,0,0,0,L,L,L
294f3c3f-d953-4ec4-ba26-8af6e169feef,2020-04-16,09:14,CIS Cup,Спартак Москва,Arcos,AWAY,3,1,2,W,W,W
020b3e22-24d3-4288-b4dd-df9043e70d64,2020-04-16,09:26,CIS Cup,ЦСКА Москва,vrico,HOME,0,0,0,L,L,L
